Volumen,Filename,Fila,Transcripcion,Precio,Observaciones,Salto De Pagina
1,pagina_0086-OCR.json,8,Bomus et Pudens Subditus 8º Lugduni Batav. 1652 N. 190 4,4,,VERDADERO
1,pagina_0086-OCR.json,9,Bonyexe (D. Carlos) Epitome de los Comentarios de Julio César 4º Pamplona 1647 N. 283 10,10,,VERDADERO
1,pagina_0086-OCR.json,10,Bordazar y Artazú (Antonio) Ortographia Latina 8º Valencia 1730 N. 19 3,3,,VERDADERO
1,pagina_0086-OCR.json,11,"Bordazar y Artazú (Antonio) Proporción de monedas, pesos y medidas 8º Valencia 1736 N. 80 6",6,,VERDADERO
1,pagina_0087-OCR.json,1,Borsiae (Santi Francisci) Opuscula quaedam 8° Salmant. 1579. N°26 8,8,,FALSO
1,pagina_0087-OCR.json,2,Borsiae (Hieronimi) Carmina 16° Pasta blanc. Venetiis 1666. ætad. 28 6,6,,VERDADERO
1,pagina_0087-OCR.json,3,Boxitiy (Jacobus) De numis in Republica per cutiendis et comexuandis 4° Ano-viae 1668. N° 158 10,10,,VERDADERO
1,pagina_0087-OCR.json,4,Eund. Exaxium sive Tractatus politicus N°. Francofurt. 1612. N°.226 12,12,,VERDADERO
1,pagina_0087-OCR.json,5,Eund. Tractatus Politicus ex axumo sufficientiae 1625. 4° ibid cod. num. 12,12,,VERDADERO
1,pagina_0087-OCR.json,6,Boxellii (Camillus) De Regis Catolici Praestantia fol. Mediolani 1611. N°. 63 30,30,,VERDADERO
1,pagina_0087-OCR.json,7,Boxelli (P. D. Caroli) Vindex Neapolitanae Nobilitatis 4° Neapoli 1653. N°. 213 12,12,,VERDADERO
1,pagina_0087-OCR.json,8,Barriochii (Olai) Cogitationes de oratione latinae linguae aetatis 8° Italiae 1675 N°25 20,20,,VERDADERO
1,pagina_0087-OCR.json,9,Bos (Lamberti) Antiquitates Graecae cum Leunexii observationibus 8° Rost. Lip siae. 1767. N°162 10,10,,VERDADERO
1,pagina_0087-OCR.json,10,Bosarte (D'Isidio) Disertacion sobre los monumentos antiguos 8° Rustic. Madrid 1786. N°205 4,4,,VERDADERO
1,pagina_0087-OCR.json,11,Boscari Familiar a la Vega sus obras Poeticas 4° pta Medina del Campo 1544 N°13 36,36,,VERDADERO
1,pagina_0087-OCR.json,12,Boscari Familiar a la Vega sus obras Poeticas Y Alcalá 1575. N°4 16,16,,VERDADERO
1,pagina_0087-OCR.json,13,Bosch (D Andrea) Summari dels títols de honor de Cathalunya Roselló y Cerda-nya fol. Perpinya. 1628 N°198 50,50,,VERDADERO
1,pagina_0087-OCR.json,14,Bosiny (Jo Gerardy) Fragmenta libri Em mii,,,VERDADERO
1,pagina_0088-OCR.json,0,mi Nebir &a. 12º Lugd. 1620 Numero 3,6,,FALSO
1,pagina_0088-OCR.json,1,Euid Introductio Generalis in notitiam Orbis Sribensi 4º Geneae 1676 67 24,24,,VERDADERO
1,pagina_0088-OCR.json,2,Euid De comparanda Prudentia & Eloquentia Civili 4º ibid 1678 cod. N. 12,12,,VERDADERO
1,pagina_0088-OCR.json,3,Bosio (Jacomo) Historia della Sacra Religione di Malta fol. 3 tom. 2 volum. Rom. 1594 119 120,120,,VERDADERO
1,pagina_0088-OCR.json,4,Bosomi (Marc Zucr) Monumenta illustrium virorum folio Antuerpiae 1638 97 45,45,,VERDADERO
1,pagina_0088-OCR.json,5,Bosquieus (F. Filipus) De tota arte militari 8º Coloniae Agrippinae 1615 73 8,8,,VERDADERO
1,pagina_0088-OCR.json,6,Bosuet (Jacobo Benigno) De Potestate Ecclesiastica 4º Pasta  Luxemburgi 1730 279 45,45,,VERDADERO
1,pagina_0088-OCR.json,7,Bosuet (Jacobo Benigno) Politique tirée des propres paroles de l'écriture 8º 2 tom. Paris 1714 318 20,20,,VERDADERO
1,pagina_0088-OCR.json,8,Bosuet (Jacobo Benigno) Exposición de la Doctrina de la Iglesia Católica sobre los matices de las controversias 8º Paris 1748 318 8,8,,VERDADERO
1,pagina_0088-OCR.json,9,Bosuet (Jacobo Benigno) Histoire des variations des Églises Protestantes 2 tom. Paris 1734 51 48,48,,VERDADERO
1,pagina_0088-OCR.json,10,Bosuet (Jacobo Benigno) Discurso sobre la Historia Universal traducido al Castellano por Salcedo 12º Pasta 2 tom. Valencia 1772 172 20,20,,VERDADERO
1,pagina_0089-OCR.json,1,Exposicion de la Doctrina Christia 8º Valencia 1787. N. 214. 6,6,,FALSO
1,pagina_0089-OCR.json,2,Yd. politica Sagrada 4º 3 tom. Mad. 1778. N 12. 96,96,,VERDADERO
1,pagina_0089-OCR.json,3,Yd variaciones a las Iglesias Protestantes 4º 8 tom. Mad 1772. N°12. 55,55,,VERDADERO
1,pagina_0089-OCR.json,4,Yd. Historia Universal 4º 3 tom. Mad. 1778. N 12. 38,38,,VERDADERO
1,pagina_0089-OCR.json,5,Yd. El Catecismo 4º Madrid 1776. N° 12. 16,16,,VERDADERO
1,pagina_0089-OCR.json,6,Botelli (Francisci) Satire 4º Salamanca 1729. N 13. 6,6,,VERDADERO
1,pagina_0089-OCR.json,7,Yd. El Alfonso Poema Epico 4º ibid 1731. N° 8. 8,8,,VERDADERO
1,pagina_0089-OCR.json,8,Yd. El nuevo Mundo Poema Epico 4º Barcelona 1701. N 8. 12,12,,VERDADERO
1,pagina_0089-OCR.json,9,"Yd. Historia de la Cierva, a Salamanca 8º en ella 1741. N° 2. 6",6,,VERDADERO
1,pagina_0089-OCR.json,10,Boterij (Jo) De Regia sapientia 4º N 115. 8,8,,VERDADERO
1,pagina_0089-OCR.json,11,Yd. La razon de Estado traducida al Italiano aumentado Idioma por Herrera 12º Pasta . Burgos 1603. N. 317. 8,8,,VERDADERO
1,pagina_0089-OCR.json,12,Botuaini Benaduci (Lorenzo) Historia general a la America Septentrional 84º Past. Mad 1746. N° 230. 18,18,,VERDADERO
1,pagina_0089-OCR.json,13,Bove (Jo) Vita christi. D. N. 12º Completum 1564. N 314. 6,6,,VERDADERO
1,pagina_0090-OCR.json,1,Bougeant (P.) Historie du traite de Westphalia. 12º. Lat. 6 tom. Paris 1751. N. 913 75,75,,FALSO
1,pagina_0090-OCR.json,2,Bouger (dir) De Navigation et du Pilota. 4º fig. Paris 1760. N. 146 28,28,,VERDADERO
1,pagina_0090-OCR.json,3,"Bouligni (D. Juan) Articulos a Paz, y Comercio con la Puerta Otomana. 4º. Rústic. Mad 1784. N. 150 6",6,,VERDADERO
1,pagina_0090-OCR.json,4,Boulonjer (Ludovici) Cosmographia. 4º. Lotingae 1607. N. 40 8,8,,VERDADERO
1,pagina_0090-OCR.json,5,Bouxau (Mr.) Metodo para curar las Enfermedades por si mismo traducido del Frances por Somoza. 8º. Pata. Mad 1784. N. 199 12,12,,VERDADERO
1,pagina_0090-OCR.json,6,"Bouveler (Guillermo) Introduccion a la Historia natural, y la Geografia Fisica de España. 4º. Madrid 1775. N. 125 16",16,,VERDADERO
1,pagina_0090-OCR.json,7,Boxhornii (Marci Ziræii) Institutiones Politicae. 4º. Regio monte 1678. N. 67 15,15,,VERDADERO
1,pagina_0090-OCR.json,8,Boxhornii (Marci Ziræii) Eiusd. cad. 4º. Amstelodami 1663. N. 72 15,15,,VERDADERO
1,pagina_0090-OCR.json,9,Boxhornii (Marci Ziræii) Eiusd. Origines Gallicae cum accessione antiquae linguae Brittanicae Lexicon brittani-latini. 4º. ibid 1654. N. 156 15,15,,VERDADERO
1,pagina_0090-OCR.json,10,Boxhornii (Marci Ziræii) Eiusd. Comment. ad Agricolam taciti. 12º. Lugd. Batav. 1642. N. 94 6,6,,VERDADERO
1,pagina_0090-OCR.json,11,Boxhornii (Marci Ziræii) Eiusd. Teatrum Olandiae. 4º. fig. Amstelodami 1632. N. 88 90,90,,VERDADERO
1,pagina_0091-OCR.json,1,Bioio (Thoma) De Jure Status 4º Romae 1600 N. 224 15,15,,FALSO
1,pagina_0091-OCR.json,2,Id. De imperio Virtutis adversus Machiavellum 4º Romae 1599 N. 252 10,10,,VERDADERO
1,pagina_0091-OCR.json,3,Brabo (Bartolomeus) De Arte Oratoria 8º Metlarnnae à Campo 1596 N. 19 8,8,,VERDADERO
1,pagina_0091-OCR.json,4,Id. Explicacion de la Sintaxis añadida por Claver 8º Zaragoza 1689 Atad 3 4,4,,VERDADERO
1,pagina_0091-OCR.json,5,Brabo (Matheus) De Rege et Regni Ratione 8º Matriti 1616 N. 39 4,4,,VERDADERO
1,pagina_0091-OCR.json,6,Brabo (Nicolaus) Vida de San Benito invencio 4º Salamanca 1604 N. 13 20,20,,VERDADERO
1,pagina_0091-OCR.json,7,Bracatii (Cardinalis) Disertaciones 4º Romae 1672 N. 299 Pasta  blanc 15,15,,VERDADERO
1,pagina_0091-OCR.json,8,Brachellii (Aldolphus) Nostri Temporis Historia 12º fig. Amstelodami 1659 N. 72 24,24,,VERDADERO
1,pagina_0091-OCR.json,9,Brancacho (Fr. Lelio) Cargos y preceptos civiles 4º Barcelona 1639 N. 68 12,12,,VERDADERO
1,pagina_0091-OCR.json,10,Brancalaso (D. Julio Antonio Sabenius) Corte 4º Nápoles 1609 N. 252 24,24,,VERDADERO
1,pagina_0091-OCR.json,11,Brandes (Jo.) De vera et simulata Juris consuetudine,,,VERDADERO
1,pagina_0092-OCR.json,0,Philosofia 12º Francofurt 1668 N 228,6,,
1,pagina_0092-OCR.json,1,"Bratuti (D. Vicente) Espejo político, y moral para Príncipes, y Ministros, y todo género de personas 4º Madrid 1654. N.263 24",24,,FALSO
1,pagina_0092-OCR.json,2,Braudlacht (Georgi) Historia pacificationum 8º Lipsiae 1687. N.248 8,8,,VERDADERO
1,pagina_0092-OCR.json,3,Braun (Georgii) Civitates orbis Terrarum cum figuris illuminatis fol. Coloniae Antip 1588. N.41 150,150,,VERDADERO
1,pagina_0092-OCR.json,4,Bremond (F. Antoninus) De Guzmara Stirpe S. Dominici 4º Romae 1740. N.212 24,24,,VERDADERO
1,pagina_0092-OCR.json,5,Brenadan (D. Francisco Fabro) Historia de los hechos del Serenísimo Señor D. Juan de Austria fol. Zaragoza 1673. N.143 30,30,,VERDADERO
1,pagina_0092-OCR.json,6,Brenomamus (Henricus) De Pandectis 4º tract. jecti 1735. N.259 8,8,,VERDADERO
1,pagina_0092-OCR.json,7,Eiusdem (Henricus Brenomamus) Historia Pandectarum seu factum exemplaris Florentini 4º fig. ibid 1722. N.259 28,28,,VERDADERO
1,pagina_0092-OCR.json,8,Bresthaupti (Cristiani) Ars decifratoria 8º figura Helmstadii 1737. Num.84 8,8,,VERDADERO
1,pagina_0092-OCR.json,9,Breviarium Gothicum ad usum Saelli-Mozarabum fol. Matriti año 1775. N.96. Pasta  200,200,,VERDADERO
1,pagina_0092-OCR.json,10,Brice (Mr.) Nouvelle Description de Paris 12º fig. 4 tom. ibid 1725. Nº 137. París 64,64,,VERDADERO
1,pagina_0092-OCR.json,11,Bullandus (Paulus) De Heresiis et Sortilegiis 8º ,,,VERDADERO
1,pagina_0093-OCR.json,0,8º Ludg. 1536 N118,8,,
1,pagina_0093-OCR.json,1,Brisonii (Barnabae) opera varia Iuridica 4° Paxisy 1606 225 16,16,,FALSO
1,pagina_0093-OCR.json,2,Vd. De formulis et solemnibus Populi Romani Verbis 4° Francofurt. 1592 225 28,28,,VERDADERO
1,pagina_0093-OCR.json,3,Vd. De Verborum ad jus pertinentium Significatione fol. Paxisy 1596 232 45,45,,VERDADERO
1,pagina_0093-OCR.json,4,Vd. De Regio Senonaxum Principatu 4° Paxisy 1606 88 20,20,,VERDADERO
1,pagina_0093-OCR.json,5,Duisot & Narville (J.P.) Bibliothèque Philosophique du Législateur 12° 10 tom. xut. Berlin 1782 à 85 173 140,140,,VERDADERO
1,pagina_0093-OCR.json,6,Daitaring (Lamindus) De ingeniorum moderatione 12° Francofurti 1716 103 12,12,,VERDADERO
1,pagina_0093-OCR.json,7,Duto (Fr. Bernardo) Elogios dos Reis de Portugal con varios Retratos 4° Lisboa 1603 199 18,18,,VERDADERO
1,pagina_0093-OCR.json,8,Duto (Francisci) Hispaniarum Principem natum Baltasari Carolo Domino Philippi tercero Lusitaniae Regis filio elogia metrica quarto Coimbrae 1630 134 12,12,,VERDADERO
1,pagina_0093-OCR.json,9,"Ruiz Mñz (Dn Juan) Historia de la fundacion, y antigüedades de S. Juan de la Peña, y otros Reyes, a Sobrarbe, Aragon y Navarra fol. Zaragoza 1620 140 36",36,,VERDADERO
1,pagina_0094-OCR.json,1,Bocenius (Francisci) Opera omnia cum ejusdem vita per Majansi un octavo maior 4 tom. Pasta Genevae 1766 N. 201 72,72,,FALSO
1,pagina_0094-OCR.json,2,"Eiusd. Minerva Seude Camera linguae latinae. 8º tripliado Amsterdam et Salmant. 1733 y 1587 N. 25, y 202 21",21,,VERDADERO
1,pagina_0094-OCR.json,3,Eiusd. Paradoxa 8º Antuerpiae 1582 N. 25 10,10,,VERDADERO
1,pagina_0094-OCR.json,4,Eiusd. Scholia in Angeli Politiani Silvam: 8º duplic. Salmant. 1596 y 1554 cod. N. 16,16,,VERDADERO
1,pagina_0094-OCR.json,5,Eiusd. Comment. in Emblemata Alciati: 8º Pasta mad. Lugd. 1573. cod. N. 15,15,,VERDADERO
1,pagina_0094-OCR.json,6,Eiusd. Expurgationes Pomponii Melae de Situ Orbis 12º Salmant. 1574 cod. N. 8,8,,VERDADERO
1,pagina_0094-OCR.json,7,Eiusd. Organum dialecticum et Rhetoricum 12º duplic. ibid 1588 et Lugduni 1579. cod. N. 16,16,,VERDADERO
1,pagina_0094-OCR.json,8,Eiusd. Institutiones Grammaticae 12º triplic. Salmant. 1576 et 1595. cod. N. 30,30,,VERDADERO
1,pagina_0094-OCR.json,9,Eiusd. Annotationes in varios Poetas: 12º duplic. ibid 1591 et 1613. cod. N. 16,16,,VERDADERO
1,pagina_0094-OCR.json,10,it. Notas a las obras de Juan secund 16º ibid 1582. cod. N. 10,10,,VERDADERO
1,pagina_0094-OCR.json,11,id De Arte dicendi: 12º Salmanticae 1573. cod. N. 8,8,,VERDADERO
1,pagina_0094-OCR.json,12,Eiusd. Paradoxa: Ars Poetica: et Gramatica uno volumine: 8º Antuerpiae 1582 18,18,,VERDADERO
1,pagina_0095-OCR.json,1,"Euid. Gramatica Graeca 8º duplic. Salmant. 1592. et Antwerp. 1581, ed N. 16",16,,FALSO
1,pagina_0095-OCR.json,2,Euid. Annotationes in aetern Poeticam Hoxatii 8º Salmant. 1591. ed N. 6,6,,VERDADERO
1,pagina_0095-OCR.json,3,Euid. Sphaera Mundi 8º ibid 1588 ed N. 8,8,,VERDADERO
1,pagina_0095-OCR.json,4,Euid. Traduccion Castellana de la Doctrina al Filosofo Epicteto 8º Mad 1612 ed N. 8,8,,VERDADERO
1,pagina_0095-OCR.json,5,"Euid. Annotationes a las obras de Saxilario 16º triplic. Mad. 1600, y Salam. 1577. ed N. 12",12,,VERDADERO
1,pagina_0095-OCR.json,6,Bronchout (T.C.) De divinis regulis Juris 12º Amstelodami 1657. N 239. 4,4,,VERDADERO
1,pagina_0095-OCR.json,7,Bixi (D. Juan Dantista) Coleccion de laminas iluminadas que representan los animales y monstruos del R. Jardinet e Historia natural en cuadro fol. 2 tom. Pasta  1784 N 107 Pasta  280,280,,VERDADERO
1,pagina_0095-OCR.json,8,Bruck (Jacobi) Emblemata moralia 8º Argentorati 1615. N° 13. 16,16,,VERDADERO
1,pagina_0095-OCR.json,9,Euid. Emblemata Politica 4º Argentiniae 1618 fig. ed N. 18,18,,VERDADERO
1,pagina_0095-OCR.json,10,Bumerii (Friederici) Comment. ad Legem Cinciam 12º Lipsiae 1716. N 250. 12,12,,VERDADERO
1,pagina_0095-OCR.json,11,Burchii (D.) Observationes ad Jus Romanum 12º Lugd. 1721. N. 239 8,8,,VERDADERO
1,pagina_0095-OCR.json,12,Baunquelli (Jo. Salom.) Historia Juris Romani: Sexmarici 8º Venae 1727. N 260. 10,10,,VERDADERO
1,pagina_0095-OCR.json,13,Buri (Jo. Michaelis) Selectarum Epistolarum,,,VERDADERO
1,pagina_0096-OCR.json,1,Libri quing: 8º Cracoviae 1583. N.6... 10,10,,FALSO
1,pagina_0096-OCR.json,2,Id. De Historiae Laudibus: 8º ibid 1592. N.49. 6,6,,VERDADERO
1,pagina_0096-OCR.json,3,Duyere (Juan ala) Les caracteres de theo: phraste: 12º 4 Tom: Lion 1735 N.93 Pasta 56,56,,VERDADERO
1,pagina_0096-OCR.json,4,Bry... (Theodori M.) Provinciae Brasiliae descriptio: fol. fig. Francofurti 1592. N.41 180 Eiusd. Floridae Descriptionibus exornata fol. ibid 1551. eod. N.  Eiusd. Virginiae in America Septentrionali descriptio: iconibus pariter quam plurimis decorata. fol. ibid 1590 eod. N. ,180,,VERDADERO
1,pagina_0096-OCR.json,5,"Bucelini (F. Gabrielis) S.R. Imperii Sanctitatis Majestatis, Potentiae, et Novitatis notitia 12º Francofurti 1680 N.84. 6",6,,VERDADERO
1,pagina_0096-OCR.json,6,Buchaltem (Belarthen) De Arte excerpendi: 12º Holmiae 1689. N.112. 8,8,,VERDADERO
1,pagina_0096-OCR.json,7,"Buchan. (Guilhelmo) Medicina domestica, o medios de conservar la salud traducida al Inglez al Castellano por D. Pedro Simot: 4º 5 tom. Mad. 1785. N.188. Pasta 110",110,,VERDADERO
1,pagina_0096-OCR.json,8,itt traducida por D. Ant. Alcedo: 4º 1 tom. dup. Paris y Rustica Madrid 1785. N.188. y 150 30,30,,VERDADERO
1,pagina_0096-OCR.json,9,Buchananii (Georgii) Rerum Scoticarum Historia: 8º Amstelodami 1643. N.117. Pasta 24,24,,VERDADERO
1,pagina_0097-OCR.json,1,Buchardi Decretorum libri viginti atque Synodi Seglitadiensis canones Parisiis 1549 248 8,8,,FALSO
1,pagina_0097-OCR.json,2,Budaei (Guillielmi) Annotationes ad Pandectarum Libros Parisiis 1535 243 24,24,,VERDADERO
1,pagina_0097-OCR.json,3,Budaei (Guillielmi) De Philologia Parisiis 1536 53 24,24,,VERDADERO
1,pagina_0097-OCR.json,4,Budaei (Guillielmi) Eiusdem Lexicon Graeco-latinum ibid 1554 15 80,80,,VERDADERO
1,pagina_0097-OCR.json,5,Budaei (Guillielmi) De contemptu Rerum Argentorati 1529 39 10,10,,VERDADERO
1,pagina_0097-OCR.json,6,Budaei (Guillielmi) De Asse et eius partibus ibid 1551 80 12,12,,VERDADERO
1,pagina_0097-OCR.json,7,Budaei (Guillielmi) Eiusdem Vita Parisiis 1552 45 5,5,,VERDADERO
1,pagina_0097-OCR.json,8,Buddei (Jo. Francisci) Analecta Historiae Philosophicae Al. Savornum 1724 189 10,10,,VERDADERO
1,pagina_0097-OCR.json,9,Buddei (Jo. Francisci) Eiusdem Selecta Jura naturalia et Gentium ibid 1717 260 15,15,,VERDADERO
1,pagina_0097-OCR.json,10,Budderii (Christophori) Suae illutrium Historiarum Rubi. Tenac 1740 162 10,10,,VERDADERO
1,pagina_0097-OCR.json,11,"Buffon (El Conde de) Historia natural, general y particular traducida del Francés al Castellano por D. Joseph Clabijo y Faxon Madrid 1785 265 150 5 4º",150,,VERDADERO
1,pagina_0097-OCR.json,12,Buyanda (D. Gaspar) Leyes expedidas sobre la Caza Madrid 1691 145 15 4º,15,,VERDADERO
1,pagina_0097-OCR.json,13,Buxoldiamy (Gerardus) De inventione et amplificatione Oratoria Lugd. 1542 19 6 12º,6,,VERDADERO
1,pagina_0097-OCR.json,14,Bulengerum (Julius Caesar) De Spolis bellicis 8º ,,,VERDADERO
1,pagina_0098-OCR.json,0,Parissis 1691 N73,6,,
1,pagina_0098-OCR.json,1,Parisius id. a cominiy 1627 N.127 18,18,,FALSO
1,pagina_0098-OCR.json,2,Parisius De Tribus et vegigalibus Populi Romani 1612 Tolosae 12,12,,VERDADERO
1,pagina_0098-OCR.json,3,Parisius De Ludis Privatis 1627 6,6,,VERDADERO
1,pagina_0098-OCR.json,4,Parisius De Pictura plastice Statuaria 1627 6,6,,VERDADERO
1,pagina_0098-OCR.json,5,"Bular, ydoum Varios de la Santa Iglesia de Cartagena 1756 N.277 18",18,,VERDADERO
1,pagina_0098-OCR.json,6,Buonarici (Conde Cartuccio) Memorias a los Sucesos de Seleri 1766 Salencia 136 6,6,,VERDADERO
1,pagina_0098-OCR.json,7,Buonaroti (Philipo) Osservazioni Historique sopra alcune medaglioni antichi 1698 Roma 164 50,50,,VERDADERO
1,pagina_0098-OCR.json,8,Bure (Guillaume Francois) Bibliographia Instructivis 1715 Paris 172 180,180,,VERDADERO
1,pagina_0098-OCR.json,9,Bure (Guillaume Francois) Catalogue des livres de la Bibliothèque du Roi 1783 Paris 139 60,60,,VERDADERO
1,pagina_0098-OCR.json,10,Buagerdicii (Dr. Francisci) Collegium Phisicum disputationibus triginta et duabus absolutum 1737 Patuo 239 12,12,,VERDADERO
1,pagina_0098-OCR.json,11,Buagerdicii (Dr. Francisci) Ejusdem institutiones Metaphysicae 1615 239 8,8,,VERDADERO
1,pagina_0099-OCR.json,1,Burgii (Petri) Electa Jurisprudentiae 4.º dutetiae: 1585. N. 258. 6,6,,FALSO
1,pagina_0099-OCR.json,2,"Burgos (Almo) Tratado dela Fe en su esencia, prevencion, y curacion 8.º Cordova 1651. Atad 12 6",6,,VERDADERO
1,pagina_0099-OCR.json,3,"Burgos, alias a Salamanca (Antonii) De Emptione et venditione 8.º Venetiis 1575. N. 250. 4",4,,VERDADERO
1,pagina_0099-OCR.json,4,Burgos (Sebastiani) Sigrama Rethoricum 12.º Pompeyopoli 1616. N. 19. 3,3,,VERDADERO
1,pagina_0099-OCR.json,5,Burgillos (tome de) Rimas humanas y divinas 4.º Madrid 1634. N. 7. 6,6,,VERDADERO
1,pagina_0099-OCR.json,6,Burgundi (Nicolai) Historia Belgica 12.º in olostadii 1633. N. 251. 8,8,,VERDADERO
1,pagina_0099-OCR.json,7,Eund. Historia Bavaria sive Ludovici IV Imperatoris 4.º ibid 1636. N. 190. 12,12,,VERDADERO
1,pagina_0099-OCR.json,8,Burhilli Etnoli (Robertii) prototura toti responcio adversus Decamum 8.º Londini 1611. N. 248. 10,10,,VERDADERO
1,pagina_0099-OCR.json,9,Buisigni (Mr.) Vie de Grotio 12.º 2 tom. Amsterdam 1754. N. 117. 28,28,,VERDADERO
1,pagina_0099-OCR.json,10,Burlamaqui (Y.I.) Juris Naturae Elementa 8.º Venetiis 1757. N. 222. 9,9,,VERDADERO
1,pagina_0099-OCR.json,11,Burgmani (Jo) Principes Patiens sub sindicatu consideratus 12.º Rostochii. N. 61. 6,6,,VERDADERO
1,pagina_0099-OCR.json,12,Burmani (Petri) Prolitexaroribus et Grammaticis oratio 4.º Sedae 1732. N. 22. 10,10,,VERDADERO
1,pagina_0099-OCR.json,13,Eund. Vectigalia Populi Romani 4.º ibid 1734. N. 88. 30,30,,VERDADERO
1,pagina_0099-OCR.json,14,Burbiquiy (Hugonii) Delegatione turca Epistola quator 8.º 12.º Monachii 1620. N. 315. 8,8,,VERDADERO
1,pagina_0100-OCR.json,1,Buscayolo (Margs.) Opusculos Militares: 8º Valencia 1669. N 129 20,20,,FALSO
1,pagina_0100-OCR.json,2,Burkhii (Hermanni) Saltum humanitatis alia que opuscula: 12º Pata Tranojur 1719 N 117 14,14,,VERDADERO
1,pagina_0100-OCR.json,3,Busching (Mr.) El Imperio Otoman o la Turquia Europea traducido al Castellano por D. Juan Lopez: 8º Mad. 1785 N 126 6,6,,VERDADERO
1,pagina_0100-OCR.json,4,Buserbaum (Hermani) Medulla theologica ac xalis 12º Patavii 1734. N. 114 6,6,,VERDADERO
1,pagina_0100-OCR.json,5,Busisier (Jo) Poema actius: 8º Lugd. 1658. Trad 22 10,10,,VERDADERO
1,pagina_0100-OCR.json,6,Bustamante (Jo) De Animantibus Scripturae sacrae 4º 2 tom. completi 1595. N 100 24,24,,VERDADERO
1,pagina_0100-OCR.json,7,Busto (D. Bernabé) Introductiones Grammaticae 8º Salamanca: 1593. N. 25 12,12,,VERDADERO
1,pagina_0100-OCR.json,8,Burstarfio (Martinio) Gramatica Hebraea 8º Amstelodam. 1634. N. 51. Pata 24,24,,VERDADERO
1,pagina_0100-OCR.json,9,Butxon (P. Joseph Antonio) Vida de Santa Teresa. 4º Mad. 1722 ex 33 15,15,,VERDADERO
1,pagina_0100-OCR.json,10,Butron (Dr. Juande) Discursos sobre el Arte de la Pintura. 4º Mad. 1626. N 100 15,15,,VERDADERO
1,pagina_0100-OCR.json,11,Dijnkershoek (Corneli) Observationes Juris Romani 4º Francofurti 2 tom. 1739. N 247 36,36,,VERDADERO
1,pagina_0100-OCR.json,12,Ejusd. Quetines Juris Privati Lugd 1744 cod N. 24,24,,VERDADERO
1,pagina_0100-OCR.json,13,Ejusd. Opera minora: 4º ibid 1744 N. 281 20,20,,VERDADERO
1,pagina_0100-OCR.json,14,Ejusd. Questiones Juris Publici,,,VERDADERO
1,pagina_0101-OCR.json,0,4 ibid.  1737 N 247 24,24,,
1,pagina_0101-OCR.json,1,Eiusd. Opuscula doctrinaria de Jure occidenti libri apud Romanos 4º 1723 N. eod. 12,12,,FALSO
1,pagina_0101-OCR.json,2,Eiusd. Opuscula Juridica varii argumenti 4º 1719 cod. N. 18,18,,VERDADERO
1,pagina_0101-OCR.json,3,Eiusd. Traité d'un Juge Competent des Ambassadeurs traduit par Barbeyrac 4º Pasta duplicad. Haye 1723 N. 308 y 311 52,52,,VERDADERO
1,pagina_0101-OCR.json,4,Bordelon (Loxemo) Gobierno de Hombre por larazon: Traducido a Frances por Dn Ramon Sacristan 4º Mad 1786 N. 204 10,10,,VERDADERO
1,pagina_0101-OCR.json,5,Cabanach (D. Poncio) Pronunciatio Juridico 8º Pasta Barcelona 1782 N. 315 6,6,,VERDADERO
1,pagina_0101-OCR.json,6,Cabanile (D. Antonio) Observaciones sobre el artículo España a la nueva Enciclopedia: traduc. al castellano por Rivera 8º Mad 1786 N. 118 4,4,,VERDADERO
1,pagina_0101-OCR.json,7,Cabassutii (Jo) Noticia Conciliorum Sanctorum Ecclesiae 8º Lugo 1668 N. 237 12,12,,VERDADERO
1,pagina_0101-OCR.json,8,Cabaza (D. Joseph Isidro) Opusculos varios 4º Rmt. Mad 1786 N. 173 8,8,,VERDADERO
1,pagina_0101-OCR.json,9,Cabedo (D. Georgius) De Patronatibus Ecclesiar.,,,VERDADERO
1,pagina_0102-OCR.json,1,Regni Lusitaniae 4º Physipone 1603 N. 301 6,6,,FALSO
